id,date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated,daily_vaccinations
8730,2021-08-03,Louisiana,3676875,4383880,1998163,1722557,13900
8731,2021-08-04,Louisiana,3698745,4407230,2015744,1727145,15231
8732,2021-08-05,Louisiana,3698963,4456780,2016078,1727264,12760
8733,2021-08-06,Louisiana,3739351,4511660,2048474,1735728,15965
8734,2021-08-07,Louisiana,3760684,4599380,2065656,1740667,16370
8735,2021-08-08,Louisiana,3783465,4599380,2083327,1746264,17029
8736,2021-08-09,Louisiana,3796705,4599380,2093100,1749726,17122
8737,2021-08-10,Louisiana,3805136,4622080,2099407,1752030,18323
8738,2021-08-11,Louisiana,3820920,4667810,2111280,1756564,17454
8739,2021-08-12,Louisiana,3836597,4721240,2122432,1761790,19662
8740,2021-08-13,Louisiana,3836852,4804710,2122811,1761980,13929
8741,2021-08-14,Louisiana,3890404,4819710,2156277,1782078,18531
8742,2021-08-15,Louisiana,3890510,4819850,2156435,1782199,15292
8743,2021-08-16,Louisiana,3926754,4819850,2178023,1796867,18578
8744,2021-08-17,Louisiana,3938931,4862970,2185399,1801301,19114
8745,2021-08-18,Louisiana,3957850,4898850,2195877,1809030,19561
8746,2021-08-19,Louisiana,3981091,4964640,2207598,1819137,20642
8747,2021-08-20,Louisiana,4004783,5046360,2219106,1829579,23990
8748,2021-08-21,Louisiana,4029723,5138220,2230614,1840927,19903
8749,2021-08-22,Louisiana,4055363,5138320,2242341,1852987,23550
8750,2021-08-23,Louisiana,4071444,5138180,2249014,1861295,20670
8751,2021-08-24,Louisiana,4081272,5138180,2253416,1866495,20334
8752,2021-08-25,Louisiana,4099997,5207910,2261180,1876220,20307
8753,2021-08-26,Louisiana,4123761,5270270,2271077,1888430,20381
8754,2021-08-27,Louisiana,4147003,5355460,2280885,1900423,20317
8755,2021-08-28,Louisiana,4171284,5364820,2290715,1912993,20223
8756,2021-08-29,Louisiana,4194490,5375600,2299216,1926000,19875
8757,2021-08-30,Louisiana,4194577,5375600,2299361,1926095,17590
8758,2021-08-31,Louisiana,4194618,5387580,2299546,1926190,16192
8759,2021-09-01,Louisiana,4208862,5388890,2304729,1934767,15552
8760,2021-09-02,Louisiana,4209058,5393570,2305062,1934964,12185
8761,2021-09-03,Louisiana,4246530,5391040,2318979,1954056,14218
8762,2021-09-04,Louisiana,4266101,5417300,2325433,1966214,13545
8763,2021-09-05,Louisiana,4266101,5417300,2325433,1966214,11142
8764,2021-09-06,Louisiana,4266101,5417300,2325433,1966214,12042
8765,2021-09-07,Louisiana,4285260,5417300,2331670,1978133,12949
8766,2021-09-08,Louisiana,4289035,5418470,2333325,1980577,11453
8767,2021-09-09,Louisiana,4299113,5421230,2336588,1987192,12865
8768,2021-09-10,Louisiana,4312857,5440340,2340986,1995609,9475
8769,2021-09-11,Louisiana,4326568,5448950,2345737,2003993,8638
8770,2021-09-12,Louisiana,4340686,5454800,2350072,2012922,9743
8771,2021-09-13,Louisiana,4347654,5454800,2352402,2017303,9826
8772,2021-09-14,Louisiana,4351623,5470210,2354164,2019965,9480
8773,2021-09-15,Louisiana,4362761,5489040,2357490,2027244,10532
8774,2021-09-16,Louisiana,4377171,5530420,2362192,2036277,11151
8775,2021-09-17,Louisiana,4388957,5562430,2365815,2043833,10871
8776,2021-09-18,Louisiana,4403876,5624080,2370599,2053232,11044
8777,2021-09-19,Louisiana,4418145,5624780,2374734,2062387,11066
8778,2021-09-20,Louisiana,4425281,5625200,2376915,2066970,11090
8779,2021-09-21,Louisiana,4429465,5654280,2378481,2069667,11120
8780,2021-09-22,Louisiana,4438980,5680380,2381758,2075068,10888
8781,2021-09-23,Louisiana,4450410,5716600,2385435,2081367,10463
8782,2021-09-24,Louisiana,4460106,5757420,2388794,2086885,10164
8783,2021-09-25,Louisiana,4470968,5785280,2392563,2092633,9585
8784,2021-09-26,Louisiana,4482478,5784580,2396205,2098556,9190
8785,2021-09-27,Louisiana,4489027,5785140,2398139,2101609,9107
8786,2021-09-28,Louisiana,4493604,5785620,2399503,2103718,9163
8787,2021-09-29,Louisiana,4505451,5800240,2402373,2107591,9496
8788,2021-09-30,Louisiana,4518953,5798840,2405098,2111741,9792
8789,2021-10-01,Louisiana,4533166,5819430,2408154,2115775,10437
8790,2021-10-02,Louisiana,4547557,5826360,2410850,2119303,10941
8791,2021-10-03,Louisiana,4568211,5832030,2415343,2125130,12248
8792,2021-10-04,Louisiana,4580498,5831890,2418759,2128852,13067
8793,2021-10-05,Louisiana,4584827,5838910,2420324,2130560,13032
8794,2021-10-06,Louisiana,4596693,5853400,2423144,2133898,13035
8795,2021-10-07,Louisiana,4609137,5879880,2425913,2137185,12883
8796,2021-10-08,Louisiana,4623927,5901020,2429690,2141368,12966
8797,2021-10-09,Louisiana,4638164,5912580,2433026,2145068,12944
8798,2021-10-10,Louisiana,4638164,5912580,2433026,2145068,11118
8799,2021-10-11,Louisiana,4638164,5912580,2433026,2145068,10487
8800,2021-10-12,Louisiana,4661783,5924510,2439026,2152204,10994
8801,2021-10-13,Louisiana,4675280,5930100,2441099,2154812,11227
8802,2021-10-14,Louisiana,4690800,5948190,2444548,2160565,11666
8803,2021-10-15,Louisiana,4702557,5973200,2447856,2164327,11233
8804,2021-10-16,Louisiana,4717707,5991370,2451188,2169525,11363
8805,2021-10-17,Louisiana,4730464,5988550,2454281,2173181,12061
8806,2021-10-18,Louisiana,4735942,5988410,2455899,2174902,11719
8807,2021-10-19,Louisiana,4738941,5992740,2457150,2176149,11023
8808,2021-10-20,Louisiana,4747194,6005010,2459577,2178638,10273
8809,2021-10-21,Louisiana,4757889,6020180,2462207,2181564,9584
8810,2021-10-22,Louisiana,4767678,6047370,2482686,2194582,9303
8811,2021-10-23,Louisiana,4779169,6067040,2485608,2197714,8780
8812,2021-10-24,Louisiana,4791611,6066200,2488341,2200755,8735
8813,2021-10-25,Louisiana,4797565,6065500,2489528,2202106,8803
8814,2021-10-26,Louisiana,4801994,6082060,2490535,2203150,9008
8815,2021-10-27,Louisiana,4815169,6100610,2493182,2205754,9711
8816,2021-10-28,Louisiana,4831989,6130320,2496412,2208860,10586
8817,2021-10-29,Louisiana,4847163,6164750,2499312,2211703,11355
8818,2021-10-30,Louisiana,4866322,6233640,2502587,2215113,12450
8819,2021-10-31,Louisiana,4883767,6230460,2505901,2218162,13165
8820,2021-11-01,Louisiana,4883872,6227860,2506082,2218262,12330
8821,2021-11-02,Louisiana,4888184,6253320,2506999,2219226,12313
8822,2021-11-03,Louisiana,4901061,6308500,2509495,2221472,12270
8823,2021-11-04,Louisiana,4914606,6376440,2511826,2223745,11802
8824,2021-11-05,Louisiana,4922556,6388520,2513209,2225163,10770
8825,2021-11-06,Louisiana,4937506,6393000,2515574,2227527,10169
8826,2021-11-07,Louisiana,4954751,6413380,2518518,2230319,10141
8827,2021-11-08,Louisiana,4964441,6413520,2520619,2232372,11510
8828,2021-11-09,Louisiana,4967426,6480740,2521458,2233184,11320
8829,2021-11-10,Louisiana,4978892,6496870,2523629,2235266,11119
8830,2021-11-11,Louisiana,4978892,6496870,2523629,2235266,11538
8831,2021-11-12,Louisiana,5011856,6575930,2531267,2240567,12757
8832,2021-11-13,Louisiana,5026671,6590850,2534634,2242706,12738
8833,2021-11-14,Louisiana,5042319,6589480,2538516,2244929,12510
8834,2021-11-15,Louisiana,5050305,6587480,2541346,2246032,12266
8835,2021-11-16,Louisiana,5053736,6614650,2542472,2246770,12330
8836,2021-11-17,Louisiana,5064998,6638170,2545417,2248673,12301
8837,2021-11-18,Louisiana,5081041,6670210,2549159,2250994,12238
8838,2021-11-19,Louisiana,5096864,6689040,2552911,2253496,12144
8839,2021-11-20,Louisiana,5114572,6711290,2556662,2256071,12557
8840,2021-11-21,Louisiana,5132676,6703530,2560752,2258623,12908
8841,2021-11-22,Louisiana,5141282,6699390,2563246,2259451,12997
8842,2021-11-23,Louisiana,5146002,6707230,2564517,2260073,13181
8843,2021-11-24,Louisiana,5162105,6711910,2568779,2262153,13872
8844,2021-11-25,Louisiana,5162105,6711910,2568779,2262153,13019
8845,2021-11-26,Louisiana,5162105,6711910,2568779,2262153,12197
8846,2021-11-27,Louisiana,5162105,6711910,2568779,2262153,11105
8847,2021-11-28,Louisiana,5162105,6711910,2568779,2262153,9957
8848,2021-11-29,Louisiana,5212443,6651150,2582742,2272068,10166
8849,2021-11-30,Louisiana,5216884,6666280,2583849,2272670,10126
8850,2021-12-01,Louisiana,5233853,6704100,2588124,2275106,10250
8851,2021-12-02,Louisiana,5255044,6732870,2592800,2278316,11839
8852,2021-12-03,Louisiana,5255554,6748560,2593184,2278462,10473
8853,2021-12-04,Louisiana,5283707,6740800,2598473,2282001,13057
8854,2021-12-05,Louisiana,5306686,6704260,2602583,2285404,14902
8855,2021-12-06,Louisiana,5318977,6695020,2604836,2287801,15219
8856,2021-12-07,Louisiana,5325498,6721780,2606384,2288925,15516
8857,2021-12-08,Louisiana,5341225,6748110,2609827,2291295,15339
8858,2021-12-09,Louisiana,5360696,6763450,2613779,2294275,15093
8859,2021-12-10,Louisiana,5378540,6795900,2617314,2297117,17569
8860,2021-12-11,Louisiana,5398167,6828970,2620575,2300080,16351
8861,2021-12-12,Louisiana,5416825,6829330,2623801,2302991,15734
8862,2021-12-13,Louisiana,5426283,6829190,2625646,2304922,15329
8863,2021-12-14,Louisiana,5429610,6862090,2626389,2305711,14873
8864,2021-12-15,Louisiana,5444169,6883940,2629382,2308354,14706
8865,2021-12-16,Louisiana,5460697,6907160,2632214,2311199,14286
8866,2021-12-17,Louisiana,5474498,6942350,2634981,2313699,13708
8867,2021-12-18,Louisiana,5489381,6853860,2637675,2315713,13031
8868,2021-12-19,Louisiana,5505617,6837820,2640605,2317977,12685
8869,2021-12-20,Louisiana,5514929,6812200,2642610,2319344,12664
8870,2021-12-21,Louisiana,5519379,6837990,2643510,2320038,12824
8871,2021-12-22,Louisiana,5534200,6865010,2646513,2322365,12862
8872,2021-12-23,Louisiana,5556360,6890830,2651149,2325646,13666
8873,2021-12-24,Louisiana,5556360,6890830,2651149,2325646,13320
8874,2021-12-25,Louisiana,5556360,6890830,2651149,2325646,12820
8875,2021-12-26,Louisiana,5556360,6890830,2651149,2325646,12126
8876,2021-12-27,Louisiana,5601876,6830130,2660752,2331261,12421
8877,2021-12-28,Louisiana,5603620,6829570,2661304,2331679,12034
8878,2021-12-29,Louisiana,5615435,6855920,2663814,2333639,11605
8879,2021-12-30,Louisiana,5633478,6868120,2668008,2336561,11017
8880,2021-12-31,Louisiana,5633478,6868120,2668008,2336561,10948
8881,2022-01-01,Louisiana,5633478,6868120,2668008,2336561,10878
8882,2022-01-02,Louisiana,5633478,6868120,2668008,2336561,10809
8883,2022-01-03,Louisiana,5633478,6868120,2668008,2336561,10740
8884,2022-01-04,Louisiana,5687950,6871910,2682204,2344694,12047
8885,2022-01-05,Louisiana,5699580,6892830,2685619,2346777,12021
8886,2021-01-12,Maine,54945,132975,38045,4518,0
8887,2021-01-13,Maine,57248,136875,39157,5182,2303
8888,2021-01-14,Maine,61129,136875,51631,5182,3092
8889,2021-01-15,Maine,61129,136875,51631,8274,2061
8890,2021-01-16,Maine,61129,136875,51631,8274,2349
8891,2021-01-17,Maine,61129,136875,51631,8274,2522
8892,2021-01-18,Maine,61129,136875,51631,8274,2637
8893,2021-01-19,Maine,73978,136875,62716,10018,2719
8894,2021-01-20,Maine,76167,155800,64260,10661,2703
8895,2021-01-21,Maine,80502,165175,67133,12071,2768
8896,2021-01-22,Maine,86395,176400,70193,14893,3609
8897,2021-01-23,Maine,93003,178450,74110,17562,4095
8898,2021-01-24,Maine,99815,178450,79310,19151,4609
8899,2021-01-25,Maine,104069,178450,82837,19873,4758
8900,2021-01-26,Maine,104924,195925,83464,20096,4421
8901,2021-01-27,Maine,109183,204325,86103,21707,4717
8902,2021-01-28,Maine,115191,208225,88878,24925,4956
8903,2021-01-29,Maine,123207,211150,93513,28255,5259
8904,2021-01-30,Maine,132067,212125,99468,31055,5581
8905,2021-01-31,Maine,140353,212125,105665,33121,5791
8906,2021-02-01,Maine,145786,212125,109917,34299,5960
8907,2021-02-02,Maine,145786,221875,109917,34299,5837
8908,2021-02-03,Maine,145786,226275,109917,34299,5229
8909,2021-02-04,Maine,153439,254550,114962,36870,5464
8910,2021-02-05,Maine,159236,254550,119024,38542,5147
8911,2021-02-06,Maine,168626,254550,126127,40806,5223
8912,2021-02-07,Maine,178449,254550,132273,44447,5442
8913,2021-02-08,Maine,178449,254550,132273,44447,4666
8914,2021-02-09,Maine,187512,276600,138005,47770,5961
8915,2021-02-10,Maine,193246,285800,141778,49721,6780
8916,2021-02-11,Maine,193246,299375,141778,49721,5687
8917,2021-02-12,Maine,193246,299375,141778,49721,4859
8918,2021-02-13,Maine,193246,299375,141778,49721,3517
8919,2021-02-14,Maine,193246,299375,141778,49721,2114
8920,2021-02-15,Maine,193246,299375,141778,49721,5320
8921,2021-02-16,Maine,238137,317850,171975,64236,7232
8922,2021-02-17,Maine,242445,321850,174543,65928,7028
8923,2021-02-18,Maine,242445,321850,174543,65928,7028
8924,2021-02-19,Maine,268162,335375,190220,75845,10702
8925,2021-02-20,Maine,268322,335375,190336,75889,10725
8926,2021-02-21,Maine,268693,335375,190495,76101,10778
8927,2021-02-22,Maine,297116,335375,207602,92472,11632
8928,2021-02-23,Maine,299427,355310,209024,93400,8756
8929,2021-02-24,Maine,305362,387360,211853,96565,8988
8930,2021-02-25,Maine,305397,398190,211933,96635,8993
8931,2021-02-26,Maine,305477,411790,212039,96724,5331
8932,2021-02-27,Maine,332358,416090,227192,108382,9148
8933,2021-02-28,Maine,332999,416090,227707,108688,9187
8934,2021-03-01,Maine,334009,416090,228686,108839,5270
8935,2021-03-02,Maine,334325,451450,229054,108916,4985
8936,2021-03-03,Maine,334449,465150,229251,108974,4155
8937,2021-03-04,Maine,334528,487680,229456,109024,4162
8938,2021-03-05,Maine,382117,503580,257677,128080,10949
8939,2021-03-06,Maine,398509,503580,267398,134846,9450
8940,2021-03-07,Maine,399534,503580,268229,135179,9505
8941,2021-03-08,Maine,427445,503580,287695,148712,13348
8942,2021-03-09,Maine,432219,541780,290479,152152,13985
8943,2021-03-10,Maine,441443,557580,296707,156492,15285
8944,2021-03-11,Maine,442593,581920,297824,157423,15438
8945,2021-03-12,Maine,476530,582520,320144,172270,13488
8946,2021-03-13,Maine,477511,583690,321118,172875,11286
8947,2021-03-14,Maine,510397,583690,343171,185511,15838
8948,2021-03-15,Maine,523269,583690,351485,190539,13689
8949,2021-03-16,Maine,528109,624990,354594,192866,13699
8950,2021-03-17,Maine,528359,636990,354939,193048,12417
8951,2021-03-18,Maine,528977,666270,355660,193255,12341
8952,2021-03-19,Maine,557469,666270,373062,204927,11563
